Open,High,Low,Volume (BTC),Close
7410.01,7490,7350.01,581.22,7390.15
7385.56,7426.54,7338,461.51,7338
7338.01,7375.96,7290.5,284.02,7331.01
7340.01,7450,7340,549.71,7398.92
7398.99,7419.38,7347.91,326.36,7375.61
7375.61,7405.71,7353.13,160.41,7375.44
7389.76,7419.6,7161.8,1626.94,7250
7250,7275.16,7150,828.74,7233.3
7236.06,7265,7199.38,696.5,7221.43
7220.69,7220.69,7084.07,1510.28,7130.75
7127.72,7203.13,7061.2,891.55,7196.64
7200.28,7201,7123.7,562.72,7138.05
7138.04,7240.49,7125,545.69,7225.01
7232.27,7232.27,7131.81,485.12,7174
7171.69,7188.66,7141.14,595.36,7181.56
7178.63,7200,7158,490.93,7199.98
7199.02,7250,7183.39,320.77,7208.6
7208.71,7209,7140.38,395.73,7171.02
7171.03,7200,7148.33,366.73,7158.42
7162.36,7179.66,7076,822.82,7130.95
7120.03,7152.51,7098.98,427.72,7126.22
7126.41,7161.02,7064.88,369.66,7148
7150.61,7342.8,7131.37,774.5,7334
7334,7343.18,7258.25,529.61,7279.25
7274.61,7309.38,7236.44,323.64,7249.99
7243.94,7308.97,7243.94,175.39,7255.01
7257.51,7320.49,7257.51,263.94,7320.49
7319.97,7325.37,7205.72,379.48,7208
7207.46,7248.89,7203.13,247.17,7225.73
7225.72,7248.89,7160,404.7,7160.23
7160.15,7215.11,7156.83,394.95,7192.08
7198,7234.53,7112.66,471.08,7129.81
7129.78,7158.76,7105,426.06,7123.7
7137.29,7137.29,6845.72,3127.31,6875.39
6880.09,6911.82,6722.65,1730.91,6783.35
6783.35,6853.53,6718.49,1490.59,6853.5
6835.05,6853.53,6765.97,1202.58,6770.82
6770.72,6853.1,6743.92,1383.41,6849.9
6849.49,6945.7,6848.02,1061.31,6894.79
6903.49,6903.49,6751,1223.17,6775
6775,6778.43,6490.6,3437.97,6490.6
6490.61,6642.1,6484.44,1387.32,6611
6601,6601.94,6429.44,1625.62,6461
6461,6659,6461,1791.01,6600
6602,6756.7,6600,2060.49,6711.74
6715.99,6715.99,6586.11,702.06,6588.18
6588.18,6750.02,6573.35,578.74,6750.02
6750.21,6811,6729.33,599.88,6811
6804.59,6811,6736.05,257.51,6770
6779.99,6784.47,6732,215.19,6775.54
6777.41,6820,6742.52,184.91,6809.68
6808.89,6814.87,6661.47,477.32,6666.18
6671.69,6751.81,6666.18,179.18,6730.63
6727.28,6744.86,6620,385.32,6669.15
6669.05,6778.88,6659.72,252.45,6773.96
6773.73,6773.73,6684.51,166.23,6699.89
6698.89,6741.86,6570.26,542.57,6570.26
6580.7,6639.91,6500,710.09,6500
6500,6501.48,6367,1598.66,6379.9
6376.65,6563.78,6300,1941.12,6475
6474,6564.03,6430.42,681.65,6435
6445.47,6471.15,6361.9,638.33,6398.35
6388.67,6520.54,6365.02,742.8,6431
6431,6440.25,6361.91,346.68,6417.7
6396.7,6429.23,6223,1279.14,6253.03
6253,6400,6218,1139.28,6388.07
6356.7,6455,6266.7,644.99,6446
6446,6503,6369.21,571.19,6479.18
6479.18,6489.01,6329.12,355.7,6329.12
6338.41,6392.41,6292.28,453.78,6355.13
6355.13,6355.13,6250,595.37,6250
6246,6329.12,6207.02,502.56,6209
6208,6329.12,6190.88,1008.8,6202.16
6196.97,6204.41,6077.77,1486.13,6100.1
6100.1,6215.44,6037.72,1297.12,6042
6036,6069.79,5750,3373.95,5875
5875,5879,5555.55,3218.24,5672.96
5672.97,6204.41,5672.94,3711.19,6151.16
6179.99,6443,6082.16,3041.82,6179.01
6170,6299.99,6020.76,1981.88,6245.79
6235.12,6393.56,6150,952.12,6369.5
6363,6488.88,6329.12,1313.55,6417
6415,6428.89,6204.41,1091.4,6217.06
6217.16,6247.89,5960.17,2610.55,6193.97
6193,6245.29,6100,626.69,6125
6129.01,6328,6128.89,1015.74,6255.78
6255,6290.91,6122.97,831.54,6139.5
6122.95,6190,6082.16,373.62,6093.78
6093.81,6262.63,6082.16,603.62,6176.06
6197.58,6228,5985,837.45,6081.99
6081.97,6141,5914.19,1106.94,5950
5950,5999.1,5810.15,1401.88,5907.64
5928.83,5930,5700,2103.81,5700
5699.48,5962.32,5645,2229.18,5870.37
5870.03,6058.74,5850.2,1452.72,6030.54
6030.66,6040.76,5846,881.81,5899
5895.96,5980,5853.37,349.78,5939.87
5931.64,6082.16,5905.68,836.97,5972.38
5980.99,6099.8,5950.07,620.42,6073.7
6073.7,6308.86,6021.94,1199.85,6225.53
6225.51,6329.12,6204.41,753.76,6290.85
6299,6311,6142.98,1085.09,6266.46
6266.46,6350,6203.55,903.47,6270.9
6270.9,6455.17,6269.72,1146.96,6400.27
6400.27,6487,6329.12,1279.23,6447.97
6450,6586.11,6445.3,1738.14,6516.67
6516.67,6685.9,6502.08,1128.17,6673.32
6673.29,6775.75,6586.11,2174.59,6622.21
6622.21,6649.99,6473.24,1585.44,6520.9
6539.95,6718.49,6520.9,1211.73,6717.19
6701.05,6718.39,6430,1639.08,6431.01
6431,6560,6425,918.18,6479.22
6479.21,6479.21,6334.13,1496.4,6390.01
6391.01,6545,6310,1264.44,6444.09
6442.03,6510,6359.65,709.44,6412.74
6415.32,6585.85,6406.04,1198.15,6476.34
6476.34,6520,6450.1,747.12,6450.51
6450.51,6579,6425.58,881.34,6525.17
6524.69,6651.97,6524.69,758.9,6644.07
6644.86,6718,6591,833.46,6630.01
6630.01,6681.5,6600.36,298.63,6647.89
6648.51,6750,6642.38,389.98,6659.16
6672.88,6695.3,6586.11,487.55,6628.21
6635.34,6638.19,6539.06,461.88,6570.01
6570.01,6636.85,6564,144.65,6597.22
6596.82,6619.11,6560.77,138.06,6600
6607.84,6619.12,6470.86,680.52,6510
6503,6586.11,6503,212.68,6584.99
6584.99,6635,6575.01,356.33,6629.98
6629.6,6629.6,6517.67,640.94,6549.45
6549.67,6580,6466.88,707.88,6533.83
6533.84,6554.2,6492.85,486.88,6535.55
6520,6600,6520,379.83,6597.89
6593.18,6610.34,6541.46,379.36,6575.84
6563.13,6614.38,6526,596.01,6602
6599.73,6618.23,6540,599.26,6559.34
6559.66,6601.48,6511.08,957.99,6530
6532,6615.27,6525.65,645.04,6615.27
6615.09,6651.97,6588.08,781.65,6628.99
6621.79,6638.01,6566.71,417,6607.74
6600,6640.49,6566.5,294.21,6580
6580,6615,6541.9,423.36,6609
6609,6785.67,6609,1589.4,6749.99
6734.66,6811.99,6734.66,891.8,6795
6794.99,6915.59,6776.25,1199.08,6871.32
6869.26,6898.05,6817.49,181.48,6885.53
6873.29,6878.86,6794.21,185.33,6848.06
6848.1,6879.69,6820.01,94.36,6831.57
6831.57,6893.62,6831.57,242.49,6877.5
6877.5,6963,6875.22,427.97,6901.72
6901.03,6950,6900,265.68,6944.22
6948.4,6989,6892.41,588.29,6900.09
6900.09,6973,6885.84,234.06,6971.42
6971.42,7124.37,6961.61,1036.27,7108
7110,7250,7092,1166.77,7236.27
7236.28,7241.14,7097.86,1072.38,7160.19
7165.76,7270.93,7155.89,1287.47,7167
7167.01,7275.16,7162.56,799,7260.11
7261.73,7264.06,7089,1137.73,7170.38
7170.38,7217.24,7150,649.18,7181.39
7191,7191,7101,789.58,7142.5
7160,7268.61,7117.46,735.17,7229.99
7229.99,7350,7184.7,1110.1,7270
7269.82,7304,7225,522.09,7300.02
7300.02,7310.01,7225,376.38,7261.47
7267.8,7319.95,7203.13,287.83,7294
7294,7310,7220,321.43,7230.01
7230.01,7246.78,7130,614.7,7165.83
7166.12,7203.13,7120.85,338.62,7172
7180.44,7265,7150.46,327.7,7261.99
7260,7260,7181.15,201.09,7224.57
7224.57,7231.81,7162.19,165.08,7231.81
7221.39,7299.98,7220,308.85,7282.49
7289.5,7412,7251.72,928.35,7408.23
7408.23,7460.36,7349,1477.99,7404
7404,7473.45,7396.54,485.11,7468
7468,7538,7450,1709.14,7497.93
7494.99,7500.9,7367,776.15,7410
7408.31,7485.9,7399.32,307.21,7434.92
7434.9,7472.37,7380,481.2,7405
7405,7510,7399.73,789.57,7489.88
7489.9,7504.99,7457.49,288.87,7462.16
7462,7481.01,7425.16,310.87,7467.73
7474.82,7722.73,7462.15,2060.55,7699.98
7694.65,7826,7639,1843.4,7820
7815.8,7830,7675,939.87,7755
7755,7756,7670,672.08,7749.93
7749.93,7895,7720,1394.2,7886.88
7886.88,7976.79,7722.73,1894.41,7799.04
7799.98,7877.96,7763.76,635.94,7846.96
7846.96,7980,7827.07,814.62,7935.58
7935.58,7997,7870.35,910.62,7899.89
7899.89,7917.8,7790.34,1075.58,7906.77
7906.84,7990,7877.96,711.88,7900.5
7900.65,7941.9,7865.42,375.22,7888.82
7889.91,7956.74,7801.01,563.72,7916.85
7927.37,7927.37,7830,334.89,7858.98
7858.88,7858.88,7533,2265.11,7537.17
7537.03,7745.65,7528.5,1501.42,7730.73
7722.98,7825.49,7691.76,763.78,7763.03
7777.91,7877.96,7748.89,444.03,7871.96
7871.9,7895,7799.96,480.89,7807
7807,7922.85,7734.52,682.6,7753.98
7760.99,7900.47,7760.68,663.85,7816.01
7816.13,7940,7811.15,404.76,7904.91
7904.98,7990,7901.34,717.47,7964.96
7964.94,7993.93,7836.27,689.06,7879
7870,7879,7784.02,735.25,7825
7827.63,7869.44,7784.99,272.03,7835
7839.37,7860,7752.01,349.85,7812.01
7812,7812,7647.05,904.89,7690.1
7690,7727.83,7570.56,965.97,7722.39
7710.01,7799.96,7696.88,736.6,7750
7750,7765,7646.27,350.26,7674.99
7675,7685.42,7521,555.88,7590.06
7590.97,7646.27,7462.19,611.22,7487.3
7487.24,7555,7431.54,422.85,7469.56
7477.72,7646.23,7470,382.47,7600.98
7596.82,7722.73,7513.88,513.73,7714.34
7713.24,7722.73,7650.17,143.22,7690.03
7693.87,7704.88,7615,181,7622.07
7619.01,7722.73,7612.05,199.22,7722.73
7722.73,7824,7671.19,432.76,7781.18
7781.18,7821.38,7740,121.87,7808.91
7808.91,7808.91,7722.73,160.5,7736.73
7746.64,7799.96,7705.73,345.63,7799.96
7799,7799.96,7673.08,307.98,7707.99
7708,7742.75,7646.27,365.78,7650
7650,7713.73,7646.27,208.62,7693.85
7697.83,7709.98,7633.3,216.9,7679.38
7679.23,7696.06,7633.65,112.87,7642.69
7642.69,7752,7642.69,453.06,7724.3
7722.37,7790,7719.22,279.24,7756
7756,7783.78,7709.99,164.92,7735.42
7735.46,7768.58,7720.39,175.73,7743.52
7748.3,7858,7737.09,567.62,7834.65
7826.31,7837.58,7781.5,145.49,7831.21
7831.21,7832.06,7756.63,258.26,7771.03
7775.55,7800,7722.98,221.6,7743.05
7749.97,7820.24,7749.26,101.32,7817
7817,7825.01,7783.93,94.77,7787.66
7787.66,7814.63,7756.57,75.05,7776.17
7775.36,7811.21,7771,65.77,7792.4
7793.13,7793.13,7722.73,111.74,7753.09
7753.59,7772.28,7725.55,171.88,7750.53
7750.53,7750.53,7675,456.55,7706.53
7722.13,7733.27,7683,87.2,7732.13
7732.13,7794,7731.84,234.92,7770.29
7770,7791.97,7760.55,120.46,7771.14
7771.14,7779,7725,154.31,7746.92
7747.05,7765.64,7697,349.86,7711.59
7710,7800.26,7700,386.99,7800.26
7800.71,7813.22,7765.06,111.82,7780.01
7780.79,7794.93,7699.35,715.45,7738.7
7738.68,7795.11,7733.01,479.72,7788
7788,7960.4,7768.48,982.85,7960.4
7960.4,8036.3,7914.31,1510.98,7970
7971.98,8023,7884.85,532.25,8000
8006,8087.35,8000,503.68,8006.14
8006.13,8060,7980.2,314.54,7985.99
7985.99,8021.7,7920,302.48,8015
8015,8029.62,7973.79,221.61,8016.58
8016.58,8042.1,8000,130.77,8002.88
8003.88,8031.98,7975,189.8,7998.49
7998.5,8000.5,7949.99,252.28,7972.05
7960.01,7973.97,7900,292.57,7930.49
7930.47,7973.99,7905,203.46,7963.58
7961.02,7974.02,7925.03,168.49,7950
7950,8000.02,7922.36,186.94,8000.02
7995.92,8021,7949.55,349.22,7956
7956.02,8032.12,7956,506.73,8008.12
8008.12,8025.46,7950.82,325.38,7993.56
7973,8004.83,7969.99,204.23,7999.91
7999.91,8036.3,7999.15,194.15,8020.2
8018.99,8147.01,8015.31,674.81,8145
8145,8172.79,8111.89,437.32,8128.76
8128.76,8226,8125.41,767.29,8220
8220,8226,8165,444.61,8207.2
8200.57,8243.14,8195.3,324.12,8219.99
8220,8268.2,8210,423.91,8216.36
8216.36,8240.1,8180,506.06,8190.79
8191.55,8243.28,8190.81,250.16,8205.88
8205.73,8230,8164.46,259.35,8229
8228.89,8250,8154.24,435.35,8249.9
8249.9,8258,8210.01,332.28,8239.98
8239.99,8269.99,8198.98,320.17,8226.17
8226.14,8231.52,8191.52,134.81,8203.01
8204,8253.14,8193.26,368.56,8201.83
8201.64,8208.98,7990.83,1000.05,8040
8040,8050,7770,1926.16,7848.82
7848.82,7956.74,7799.96,981.92,7855.75
7862.32,8076.66,7837.84,602.48,8050
8048.96,8116.67,8010.01,496.71,8010.01
8010,8116.67,8009.62,310.54,8108.9
8108.9,8197.83,8107.89,461.55,8161.54
8172.99,8199.9,8137.43,309.24,8187.18
8199.59,8199.59,8153,282.91,8160.74
8160.74,8206.5,8160,253.63,8180.01
8189.66,8250,8189.66,494.33,8205.27
8205.27,8245,8184.53,272.63,8220.85
8219.68,8350,8205.84,607.82,8332
8332,8354.46,8285.68,387.59,8338.98
8337.2,8345,8250,578.3,8270.76
8270.66,8325,8268.77,354.54,8298.22
8298.07,8311.12,8220.69,260.91,8249
8249.01,8275.28,8036.3,1006.28,8117.4
8114.68,8197.83,8070.08,657.28,8189.78
8188.79,8223,8116.67,478.86,8138.51
8134.52,8134.56,7935,976.72,7970
7970,8115.93,7957,482.7,8095.23
8095.19,8152,8066.98,291.21,8121.18
8121.02,8164.99,8050.17,131.48,8164.99
8164.95,8182,8089.33,157.2,8177.43
8157.99,8187.99,8113,133.08,8161.66
8161.58,8179.85,8045.76,256.65,8168.17
8158.47,8162.56,8102.02,134.66,8128.19
8128.19,8168.17,8102.71,169,8168.04
8168.04,8231,8162.85,334.73,8230.97
8225.66,8294.8,8225.03,513.25,8279
8278.93,8305.03,8225,247.4,8267.53
8267.53,8309.24,8251.52,271.05,8283.78
8297.26,8310.89,8260,378.81,8281
8281,8290.04,8210.48,224.4,8210.48
8210.48,8252,8160,456.07,8185.51
8183.47,8240.77,8124.12,701.98,8216.41
8214.16,8250.07,8179.88,322.29,8224.99
8224.89,8247.39,8158.85,447.67,8225
8224.99,8225,8116.67,390.22,8150
8149.46,8153.29,8075.01,641.25,8145.11
8145.11,8189.99,8135.88,348.89,8188.57
8189.99,8199.99,8145.79,506.6,8198.99
8199,8210.11,8165,162.17,8210.11
8210.12,8280.85,8207.57,612.34,8251.6
8258.59,8284,8208.8,246.17,8214.69
8214.69,8279.76,8200.01,171.63,8219.71
8221.76,8241.88,8165.44,173.33,8192.93
8193.97,8244.49,8172.61,80.57,8216.22
8216.22,8216.22,8167.29,135.83,8209.96
8209.97,8221.56,8182.43,164.95,8210.59
8214.91,8270,8207.76,314.24,8249.13
8249,8250,8222.67,133.93,8247.89
8247.9,8258.32,8117.55,525.96,8140.05
8140.05,8197.83,8058.69,731.56,8170
8163.47,8198.91,8126.41,433.66,8171.07
8167.02,8193.17,8080,504.7,8129.42
8136.45,8157.02,8099,280.93,8138.99
8138.99,8181.47,8115.49,298.39,8177.01
8180.32,8234.73,8165.2,359.6,8184.99
8184.99,8202,8145.88,462.69,8180.94
8180.94,8198.84,8159.16,202.53,8163.44
8164.44,8175.43,8132.04,262.12,8163.82
8163.82,8167,8109.26,539.68,8167
8166.74,8172.37,8121.13,183.14,8129
8128.99,8162.2,8127.07,126.32,8138.19
8153.67,8174.99,8132.04,180.72,8171.76
8171.76,8174.99,8137.7,172.22,8165.69
8165.69,8169.73,8100,182.25,8115.78
8115.73,8120,7980,1190.87,7989
7988.96,8085.12,7980,476.54,7998.85
7998.81,8023.23,7876,928.77,7956.7
7956.69,8087.89,7952.05,444.29,8082.01
8086.37,8116.67,8067.27,131.52,8088.46
8088.78,8091.5,8004.38,311.92,8066.52
8066,8112.71,8032.24,244.33,8112.18
8110.49,8192,8110,319.85,8188.91
8169.87,8253,8125,622.7,8253
8253,8340,8209.98,827.68,8237.41
8241.89,8250,8105,976.36,8202.16
8215.45,8220,8145.95,413.12,8196.75
8196.54,8260,8169.83,361.07,8244.6
8244.65,8261,8176.96,266.92,8187.64
8186.54,8219.52,8169.31,242.99,8200.57
8209.57,8219.37,8151.5,250.43,8183.62
8186.41,8219.42,8165.2,265.61,8183.96
8183.96,8200,8142.45,295.9,8194.26
8200,8230,8152.66,388.64,8225
8224.98,8273.81,8191.56,419.05,8243.26
8240.1,8280,8200,260.61,8206.6
8215,8240.01,8180.9,281.86,8216.17
8218.29,8279.8,8200,210.85,8240.28
8240.24,8262.03,8230.66,147.91,8244.5
8253.83,8253.83,8188.99,201.08,8199.19
8199.83,8223.87,8140,754.02,8146.37
8165.1,8178.3,8114.78,629.51,8125
8138.91,8182.57,8125,300.48,8161
8161,8187.81,8143.86,368.74,8150
8150,8197.83,8142.4,321.85,8183.56
8187.8,8200,8165.01,490.41,8185.14
8185.12,8185.14,8160.9,75.05,8179.33
8179.33,8279.81,8174.38,575.55,8264.99
8264.99,8374,8256.57,1318.23,8299.99
8296,8407.99,8296,839.91,8353.43
8366.02,8412.12,8353.1,358.64,8378.66
8378.6,8422.97,8341.68,416.82,8422.97
8423.12,8616,8413,1310.61,8600
8599.99,8649.98,8542.65,827.59,8600
8600,8610,8530.7,453.72,8560.21
8542.59,8612.65,8530.7,368.86,8592
8591.99,8689,8566.65,438.37,8660.17
8660.01,8671.07,8600,307.95,8670.99
8670.96,8671.07,8586,258.12,8610.11
8610.11,8645.96,8593,200.53,8637
8637,8669,8628.92,243.96,8655
8655,8669,8632.59,103.24,8663
8662.85,8702.16,8611,356.58,8638.29
8655.92,8737,8631.86,292.92,8717.99
8718,8787,8686,346.7,8778.01
8779.99,8827.66,8710.6,431.87,8797.98
8787.92,8849.99,8538.2,1184.24,8697.71
8684.35,8785,8684.35,177.07,8765.1
8779.17,8870.85,8740.81,283.46,8852.47
8852.47,8877.08,8758.34,268.62,8855
8855,8910,8843.07,289.55,8910
8909,8960.01,8815.81,339.72,8899.61
8899.61,8949.19,8800,280.83,8800.13
8824.08,8884.2,8811.33,285.04,8859.75
8859.73,8912.93,8789.19,276.07,8890
8890,8951.87,8883.29,225.99,8920
8920,8949,8879.19,214.53,8902.55
8902.55,8965.85,8902.55,171.58,8922.52
8922.68,8966.54,8922.18,161.99,8930
8930,9055.51,8930,347.67,9044
9044,9225,9037.4,893.38,9225
9224.24,9300.5,9115.88,1208.44,9165
9164.96,9366.6,9154,768.54,9350.45
9353.22,9356.98,8971.11,1568.67,9155
9155,9249.62,9109.42,768.12,9139.99
9139.99,9223.84,9036,554.09,9223.84
9223.84,9276.95,9187.95,528.69,9235.08
9235.08,9280.28,9186.14,446.33,9271.06
9278.99,9517.43,9271.01,998.71,9499.58
9499.47,9594.98,9463.99,563.05,9554.99
9548.01,9597.78,9329.9,536.49,9420
9419.01,9517.43,9400.9,206.84,9466.04
9467.28,9571,9450.05,235.41,9550.01
9564.4,9564.4,9453.27,256.45,9524.92
9524.92,9600,9510.14,351.16,9531.89
9531.89,9599.48,9510,434.44,9599
9599,9721.7,9555.09,759.29,9714.99
9714.99,9720,9267,2348.94,9440.55
9430.35,9561.99,9374.2,736.44,9561.99
9561.86,9619.99,9500,592.15,9606.18
9606.17,9675.26,9595,539.99,9615
9619,9665.52,9559.9,528.34,9619
9619,9627.13,9580,422.12,9610.01
9610.01,9661.32,9610,332.26,9649.99
9649.99,9653.98,9480.2,670.18,9560
9540.03,9563.69,9458,692.35,9558.97
9558.97,9598,9490.04,337.88,9499.96
9499.95,9544.84,9462,434.41,9514
9514.73,9597.98,9482.18,252.56,9569.39
9555.1,9662.02,9555.1,404.44,9638.79
9638.75,9639.88,9554.75,262.85,9626.1
9626.1,9710,9611.67,375.71,9708.07
9708.06,9709,9652.45,122.66,9678.39
9678.39,9698.41,9582.25,321.44,9660
9660,9686.98,9627.13,167.8,9631.25
9645.28,9699.98,9627.13,149.19,9699.98
9699.98,9777,9650,470.25,9777
9776,9858,9757.06,601.62,9857.92
9850,9858,9792.99,355.45,9843.37
9843.37,9866.98,9784.44,305.06,9860
9860,9866,9723.64,466.06,9850
9849.97,9888,9825,535.43,9874.23
9873.99,9875.58,9825,249.84,9863.88
9863.8,9911.5,9845,478.57,9910
9910,9915,9821.12,659.62,9877
9866.01,9877,9762,854.95,9796.77
9795,9900,9784.05,566.9,9899.9
9890.01,9899.63,9848,621.7,9899
9899,9919.99,9871,576.18,9910
9914,9920,9887.91,334.77,9920
9920,9968,9912.56,695.53,9949.37
9952.94,9966.4,9848,807.7,9948.99
9930.11,9950,9848,574.83,9862.4
9862.35,9944.98,9856.27,533.5,9938.99
9938.99,9949,9890.79,401.57,9910.48
9910.47,9910.47,9855.15,364.33,9868.82
9877.63,9919.58,9866.97,245.46,9900
9900,9998.99,9897.63,908.28,9996.7
9996.7,10124.01,9970,959.88,10124.01
10124.01,10323.37,10101.11,679.28,10263.96
10263.96,10438,10170.06,785.83,10424.95
10417.9,10743.61,10069.12,2190.84,10083.99
10069.12,10515.99,10000,1408.98,10301.36
10300,10528,10289.86,934.73,10508.02
10508.02,10680,10480.06,1136.63,10629.19
10627.96,10737.57,10589.99,1047.4,10709.96
10709.95,10851.31,10620,860.23,10843
10843,10890.46,10690.16,1224.72,10770.24
10770.3,10930.36,10766.25,923.51,10881.77
10881.77,11231.93,10870.06,1241.59,11220
11220,11395,11099,1429.34,11154.93
11150,11271.53,10449,2272.54,10819.12
10819.12,11000,10700.83,1575.69,10800
10800,10829,10427.69,1688.82,10565.5
10565.5,10724.47,10217.09,2209.84,10310.68
10310.68,10324.99,9250,2509.25,9500
9504,9964,9360,924.06,9964
9964,10205,9630,2939.83,10204.99
10204.98,10350,9772.56,1694.66,9949.98
9949.96,10002.91,9540.87,1640.95,9824.68
9833.7,10102.94,9708.73,591.01,10007.43
10004.92,10409.07,9985.93,873.67,10386.91
10400,10419.71,10203.97,482.05,10402.89
10418.96,10513.16,10306.01,552.7,10450
10448.97,10618.29,10448.96,369.75,10543.97
10511.52,10581.95,10203.97,448.91,10359.12
10370.13,10370.43,9903.88,947.47,10135
10134.96,10242.91,10002.91,904.93,10203.9
10203.9,10306.01,10124,507.21,10226
10226,10237.99,10002.91,732.22,10160
10160,10190.04,9482,1859.86,9482
9479,9903.88,9465.64,1597.76,9708
9700,9935.58,9533,784.06,9850.23
9850.23,9850.23,9000,3246.6,9150.12
9150.01,9461,9000,1944.81,9461
9453.43,9508.82,9055.51,1523.95,9249.99
9247.17,9487.5,9200,1004.04,9269
9265,9708.73,9110,1584.54,9602
9599.55,9833.71,9548.01,1185.73,9639.17
9639.17,9900,9630.01,700.34,9864.26
9864.27,9903.88,9423.2,1137.03,9457.61
9435.74,9792.99,9435.73,574.64,9701.67
9700,10000,9663.57,827.95,9849.27
9849.27,10178.7,9834.19,1052.25,9947.67
9927.29,10079,9805.82,567.84,9905.94
9900,9910.03,9708.73,632.75,9843.06
9843.06,9845.53,9612.6,373.32,9844.99
9820.99,9844.99,9683.86,151.09,9745.6
9737.24,9968,9662.17,374.01,9872.94
9872.94,9872.95,9534.87,423.69,9589
9589,9687.01,9430,363.53,9431
9449.99,9612.6,9370.11,704.74,9596.61
9563.35,9872.95,9540.02,596.95,9830
9830,10089.97,9745.04,702.13,10064.66
10064.67,10079.53,9787,747.75,9809
9809,9999.9,9797.6,405.62,9999.9
9999.9,10316.25,9984.65,1353.29,10156
10156,10744,10155.99,2060.46,10662.75
10662.7,10733,10451.51,1256.61,10618.29
10618.29,10618.29,10440.07,1030.17,10557.78
10557.78,10723.65,10510,682.4,10650.35
10651,10675.08,10410,695.53,10450
10450,10565,10440,385.92,10482.2
10500,10649,10482.27,589.27,10550.09
10569.48,10857.69,10532.28,958.19,10773.66
10773.66,10949.89,10724.48,776.45,10903.5
10900.99,10906.88,10762.94,474.01,10815
10815,10863.47,10677.83,402.29,10840.45
10840.45,10999.13,10822.12,648.38,10897.61
10901,11082,10868.38,550.93,11035
11039,11051.06,10940.04,281.94,11039.87
11034.17,11042.09,10900.13,223.25,10924.02
10924.02,10959.51,10724.48,530.09,10844.72
10844.06,10923,10637.69,483.53,10923
10922.99,10940.04,10828.96,238.28,10828.96
10828.96,10980,10790.01,242.71,10947.95
10951,10980,10878.35,144.95,10959.44
10959.44,11150,10959.44,558.61,11147.17
11149.99,11200,11075,465.59,11092.88
11092.88,11113.64,10800,660.71,10949
10949.56,11099.89,10930,461.04,11099.89
11099.89,11146.01,10958.51,278.44,11023.12
11023.12,11083.46,10658.42,891.28,10882.81
10888.07,10933.33,10687,513.59,10736.81
10749.1,10831.72,10686.02,302.46,10817.39
10817.44,10935.04,10805.02,297.96,10888.58
10888.55,10995,10861.92,256.34,10900.01
10900.01,10959.88,10831.72,243.47,10888
10875.42,10950.04,10860.19,133.16,10950.04
10950.04,11049.44,10937.71,405.28,11035
11034,11040,10917.09,247.27,10949.1
10949.13,10985.75,10831.72,207.89,10872
10875.68,10977,10770.32,377.45,10894.9
10883.88,10950.61,10811.19,229.71,10940.24
10940.2,10958.5,10897.79,72.78,10942.69
10934.5,10999,10870.36,125.71,10999
10999,11120.77,10970.78,315.4,11118.17
11116.6,11121,11030.06,185.41,11060
11060,11133.33,10979,167.89,11118.8
11118.8,11185,11111.18,310.8,11164.84
11164.84,11186.99,11077,96.19,11136.9
11136.89,11163.8,11077,51.42,11090
11090,11160.79,11090,75.69,11099.05
11099,11584.34,11097,1454.89,11584.34
11585.41,11675,11500,930.07,11601
11601,11720.27,11585.09,397.21,11650.3
11647.03,11696.58,11520,430.09,11600
11597.64,11800.01,11578.25,618.91,11744.22
11718.8,11769.99,11613.07,464,11669.57
11669.53,11720,11650,207.6,11662.95
11662.95,11730,11644.98,161.43,11725
11725,11743.15,11690.01,206.54,11725
11724.94,11799.99,11165,1678.49,11301
11300.62,11466.99,10618.29,2685.31,10940
10940.04,11271.52,10513.16,2210.68,11127.88
11100,11263.97,10998.65,784.85,11250
11250,11400,11180,643.42,11273.99
11274,11444,11243.48,511.2,11383
11399.98,11413,11159.93,380.32,11261.57
11262.45,11384.25,11252.81,116.86,11384.25
11382.36,11528.53,11372.15,430.16,11493.7
11493.69,11533,11300,374.84,11445
11445,11488.94,11321.01,302.75,11439.95
11439.93,11587.34,11349.23,507.94,11582
11587.34,11594.5,11423.5,425.47,11544.95
11545.04,11568.17,11336.07,660.05,11385
11396.15,11404.26,11217.35,646.53,11368.2
11368.16,11373.29,11000,919.8,11141.25
11141.25,11260,11057.01,436.29,11168.4
11198.19,11259,10850,1259.94,11218.17
11218.14,11399.89,11174.24,905.6,11360
11360,11409.89,11199.72,538.79,11342.56
11342.56,11361.92,11204.2,512.5,11251.68
11251.68,11350,11227.4,424.98,11254.45
11254.38,11270.67,11100,839.68,11189.39
11178.11,11241.36,11100,409.29,11190.16
11208.99,11535,11190.12,1155.98,11399.99
11395.7,11550,11384.26,490.36,11470.98
11470.93,11499.93,11435.27,356.92,11475.07
11475.12,11613.07,11445.19,371.84,11613.07
11613.07,11665,11498.09,162.6,11578.84
11578.92,11613,11507.88,104.62,11555
11556.75,11662.32,11425,721.65,11512.85
11522.57,11600,11450,297.25,11598.17
11579.05,11599,11385,507.65,11500
11494.64,11558.25,11429.6,249.68,11499.74
11499.55,11568.06,11410.2,226.96,11559.95
11554.48,11729.2,11461,957.16,11728.14
11729.2,11776.99,11613.07,578.4,11745.46
11761.51,11765,11590,614.5,11649.2
